location,no,size_type,pod,weight,vessel_name_in,voyage_in,vessel_name_out,voyage_out
*2U0460605,TEMU8613811,45G1,CNNBO,4200,UASTI,002E,,
*2U0460701,SEGU5234700,45G1,CNNBO,4200,UASTI,002E,,
*2U0460702,TCNU3065823,45G1,CNNBO,4200,UASTI,002E,,
*2U0460703,YMLU8941254,45G1,CNNBO,4200,UASTI,002E,,
*2U0460704,YMLU8810887,45G1,CNNBO,4200,UASTI,002E,,
*2U0460705,TCNU2322260,45G1,CNNBO,4200,UASTI,002E,,
*2U0460801,TCNU3563132,45G1,CNNBO,4200,UASTI,002E,,
*2U0460802,YMLU8591752,45G1,CNNBO,4200,UASTI,002E,,
*2U0460803,BMOU6191436,45G1,CNNBO,4200,UASTI,002E,,
*2U0460804,SEGU5396589,45G1,CNNBO,4200,UASTI,002E,,
*2U0460805,YMLU8797466,45G1,CNNBO,4200,UASTI,002E,,
*2U0460901,BMOU6295071,45G1,CNNBO,4200,UASTI,002E,,
*2U0460902,TEMU8745891,45G1,CNNBO,4200,UASTI,002E,,
*2U0460903,MAGU5777317,45G1,CNNBO,4200,UASTI,002E,,
*2U0460904,TEMU8775812,45G1,CNNBO,4200,UASTI,002E,,
*2U0460905,BMOU6828680,45G1,CNNBO,4200,UASTI,002E,,
*2U0461001,MAGU5540747,45G1,CNNBO,4200,UASTI,002E,,
*2U0461002,TCNU3163291,45G1,CNNBO,4200,UASTI,002E,,
*2U0461003,SEGU5390960,45G1,CNNBO,4200,UASTI,002E,,
*2U0461004,YMLU8959335,45G1,CNNBO,4200,UASTI,002E,,
*2U0461005,MAGU5540114,45G1,CNNBO,4200,UASTI,002E,,
*2U0461101,YMLU8552294,45G1,CNNBO,4200,UASTI,002E,,
*2U0461102,SEGU4064933,45G1,CNNBO,4200,UASTI,002E,,
*2U0461103,YMMU6139599,45G1,CNNBO,4200,UASTI,002E,,
*2U0461104,TEMU7625422,45G1,CNNBO,4200,UASTI,002E,,
*2U0510101,GVCU2052309,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510102,CBHU4449265,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510103,CBHU5775585,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510201,CCLU3687248,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510202,CBHU5598849,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510203,BSIU2169975,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510204,CBHU3863054,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510301,TEMU3386757,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510302,TGHU0350053,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510303,TEMU0003324,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510304,TEMU0114713,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510305,FCIU4823542,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510401,IPXU3405888,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510402,TRHU2793155,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510403,BSIU2673287,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510404,CCLU3615504,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510405,CSLU1723033,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510501,CSLU1693469,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510502,TEMU3277817,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510503,CBHU4338030,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510504,CBHU4417118,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510505,CCLU3710477,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510601,CCLU3940680,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510602,CBHU3526264,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510603,FCIU5729968,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510604,IPXU3328518,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510605,BMOU2896270,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510701,CCLU3705402,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510702,TCKU3011695,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510703,TEMU3587319,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510704,CSLU1750018,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510705,BSIU2336497,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510801,IPXU3249316,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510802,BMOU1058307,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510803,FCIU4920007,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510804,FCIU4966862,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510805,DFSU2892743,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510901,CCLU3336602,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510902,TEMU3038962,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510903,CBHU3961596,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510904,CCLU3581472,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0510905,CCLU3433562,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0511001,TEMU2862951,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0511002,CCLU3626941,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0511003,CBHU4144250,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0511004,CCLU3648724,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0511005,CSNU1070743,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0511101,TRHU3989435,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0511102,CSLU2367620,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0511103,CSLU1527703,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0511104,DFSU2982765,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*2U0550101,GESU1461758,23GP,CNJIN,2300,,,COSTB,142N
*2U0550102,CBHU5617893,23GP,CNJIN,2300,,,COSTB,142N
*2U0550103,TCKU2440036,23GP,CNJIN,2300,,,COSTB,142N
*2U0550201,CCLU3674148,23GP,CNJIN,2300,,,COSTB,142N
*2U0550202,MAGU2260681,23GP,CNJIN,2300,,,COSTB,142N
*2U0550203,GLDU9317580,23GP,CNJIN,2300,,,COSTB,142N
*2U0550204,TRHU3980778,23GP,CNJIN,2300,,,COSTB,142N
*2U0550301,FCIU5185910,23GP,CNJIN,2300,,,COSTB,142N
*2U0550302,SEGU3042077,23GP,CNJIN,2300,,,COSTB,142N
*2U0550303,CBHU4452700,23GP,CNJIN,2300,,,COSTB,142N
*2U0550304,FCIU4757538,23GP,CNJIN,2300,,,COSTB,142N
*2U0550305,FCIU5083374,23GP,CNJIN,2300,,,COSTB,142N
*2U0550401,CCLU3864153,23GP,CNJIN,2300,,,COSTB,142N
*2U0550402,CBHU4477930,23GP,CNJIN,2300,,,COSTB,142N
*2U0550403,CBHU4252954,23GP,CNJIN,2300,,,COSTB,142N
*2U0550404,FCIU5353525,23GP,CNJIN,2300,,,COSTB,142N
*2U0550405,CSNU1150140,23GP,CNJIN,2300,,,COSTB,142N
*2U0550501,BMOU1120532,23GP,CNJIN,2300,,,COSTB,142N
*2U0550502,CSLU1456277,23GP,CNJIN,2300,,,COSTB,142N
*2U0550503,TCKU2544869,23GP,CNJIN,2300,,,COSTB,142N
*2U0550504,SEGU2945601,23GP,CNJIN,2300,,,COSTB,142N
*2U0550505,BHCU3182638,23GP,CNJIN,2300,,,COSTB,142N
*2U0550601,CSLU1254276,23GP,CNJIN,2300,,,COSTB,142N
*2U0550602,BMOU2380093,23GP,CNJIN,2300,,,COSTB,142N
*2U0550603,BMOU2391170,23GP,CNJIN,2300,,,COSTB,142N
*2U0550604,SEGU1935738,23GP,CNJIN,2300,,,COSTB,142N
*2U0550605,CSLU1107125,23GP,CNJIN,2300,,,COSTB,142N
*2U0550701,CSNU1037920,23GP,CNJIN,2300,,,COSTB,142N
*2U0550702,BEAU2122129,23GP,CNJIN,2300,,,COSTB,142N
*2U0550703,TEMU2680978,23GP,CNJIN,2300,,,COSTB,142N
*2U0550704,FCIU4813550,23GP,CNJIN,2300,,,COSTB,142N
*2U0550705,SEGU3176266,23GP,CNJIN,2300,,,COSTB,142N
*2U0550801,FCIU5486359,23GP,CNJIN,2300,,,COSTB,142N
*2U0550802,CAIU3661201,23GP,CNJIN,2300,,,COSTB,142N
*2U0550803,CSLU1683809,23GP,CNJIN,2300,,,COSTB,142N
*2U0550804,CBHU3964234,23GP,CNJIN,2300,,,COSTB,142N
*2U0550805,CBHU4221552,23GP,CNJIN,2300,,,COSTB,142N
*2U0550901,TEMU3349096,23GP,CNJIN,2300,,,COSTB,142N
*2U0550902,MAGU2261754,23GP,CNJIN,2300,,,COSTB,142N
*2U0550903,DFSU2392711,23GP,CNJIN,2300,,,COSTB,142N
*2U0550904,TRHU2558897,23GP,CNJIN,2300,,,COSTB,142N
*2U0550905,CSLU1014573,23GP,CNJIN,2300,,,COSTB,142N
*2U0551001,TGHU3691114,23GP,CNJIN,2300,,,COSTB,142N
*2U0551002,FCIU4767222,23GP,CNJIN,2300,,,COSTB,142N
*2U0551003,CSLU2296189,23GP,CNJIN,2300,,,COSTB,142N
*2U0551004,FCIU3293031,23GP,CNJIN,2300,,,COSTB,142N
*2U0551005,TRHU3979226,23GP,CNJIN,2300,,,COSTB,142N
*2U0551101,CBHU5593873,23GP,CNJIN,2300,,,COSTB,142N
*2U0551102,CSLU2370389,23GP,CNJIN,2300,,,COSTB,142N
*2U0551103,CXDU1491450,23GP,CNJIN,2300,,,COSTB,142N
*2U0551104,TEMU2707169,23GP,CNJIN,2300,,,COSTB,142N
*2U0630101,CBHU3461749,22GP,CNNBO,2300,LH23,745N,,
*2U0630102,CBHU5615587,22GP,CNNBO,2300,LH23,745N,,
*2U0630103,CBHU4310691,22GP,CNNBO,2300,LH23,745N,,
*2U0630201,DRYU2521910,22GP,CNNBO,2300,LH23,745N,,
*2U0630202,CSLU1084349,22GP,CNNBO,2300,LH23,745N,,
*2U0630203,CBHU5736948,22GP,CNNBO,2300,LH23,745N,,
*2U0630204,CCLU3553911,22GP,CNNBO,2300,LH23,745N,,
*2U0630301,TRHU2571944,22GP,CNNBO,2300,LH23,745N,,
*2U0630302,TEMU2252922,22GP,CNNBO,2300,LH23,745N,,
*2U0630303,IPXU3426900,22GP,CNNBO,2300,LH23,745N,,
*2U0630304,BEAU2031559,22GP,CNNBO,2300,LH23,745N,,
*2U0630305,DFSU1664939,22GP,CNNBO,2300,LH23,745N,,
*2U0630401,CBHU3521215,22GP,CNNBO,2300,LH23,745N,,
*2U0630402,FCIU5276774,22GP,CNNBO,2300,LH23,745N,,
*2U0630403,CSLU1295547,22GP,CNNBO,2300,LH23,745N,,
*2U0630404,CCLU3451782,22GP,CNNBO,2300,LH23,745N,,
*2U0630405,CCLU3612819,22GP,CNNBO,2300,LH23,745N,,
*2U0630501,CAIU3446282,22GP,CNNBO,2300,LH23,745N,,
*2U0630502,CSLU2341143,22GP,CNNBO,2300,LH23,745N,,
*2U0630503,CXDU1231514,22GP,CNNBO,2300,LH23,745N,,
*2U0630504,TEMU2322070,22GP,CNNBO,2300,LH23,745N,,
*2U0630505,TRHU2740108,22GP,CNNBO,2300,LH23,745N,,
*2U0630601,CSLU2336574,22GP,CNNBO,2300,LH23,745N,,
*2U0630602,UETU2541480,22GP,CNNBO,2300,LH23,745N,,
*2U0630603,RFCU2086246,22GP,CNNBO,2300,LH23,745N,,
*2U0630604,CCLU3933280,22GP,CNNBO,2300,LH23,745N,,
*2U0630605,FCIU5724170,22GP,CNNBO,2300,LH23,745N,,
*2U0630701,TEMU3088069,22GP,CNNBO,2300,LH23,745N,,
*2U0630702,FCIU4555774,22GP,CNNBO,2300,LH23,745N,,
*2U0630703,GLDU9369536,22GP,CNNBO,2300,LH23,745N,,
*2U0630704,TCLU6843551,22GP,CNNBO,2300,LH23,745N,,
*2U0630705,UETU2501446,22GP,CNNBO,2300,LH23,745N,,
*2U0630801,CSLU1766890,22GP,CNNBO,2300,LH23,745N,,
*2U0630802,GLDU5279239,22GP,CNNBO,2300,LH23,745N,,
*2U0630803,CBHU5664051,22GP,CNNBO,2300,LH23,745N,,
*2U0630804,CSNU1133965,22GP,CNNBO,2300,LH23,745N,,
*2U0630805,CCLU3897183,22GP,CNNBO,2300,LH23,745N,,
*2U0630901,CSLU1572256,22GP,CNNBO,2300,LH23,745N,,
*2U0630902,CCLU3308149,22GP,CNNBO,2300,LH23,745N,,
*2U0630903,DFSU1197984,22GP,CNNBO,2300,LH23,745N,,
*2U0630904,BSIU3111833,22GP,CNNBO,2300,LH23,745N,,
*2U0630905,CBHU5842322,22GP,CNNBO,2300,LH23,745N,,
*2U0631001,TCKU3510565,22GP,CNNBO,2300,LH23,745N,,
*2U0631002,CCLU3721595,22GP,CNNBO,2300,LH23,745N,,
*2U0631003,RFCU2084449,22GP,CNNBO,2300,LH23,745N,,
*2U0631004,CSLU2309748,22GP,CNNBO,2300,LH23,745N,,
*2U0631005,SEGU1113905,22GP,CNNBO,2300,LH23,745N,,
*2U0631101,BMOU2892309,22GP,CNNBO,2300,LH23,745N,,
*2U0631102,CCLU3760354,22GP,CNNBO,2300,LH23,745N,,
*2U0631103,DFSU1559070,22GP,CNNBO,2300,LH23,745N,,
*2U0650101,BSIU2338838,23GP,CNDAL,2300,,,COSTB,142N
*2U0650102,CSLU1962790,23GP,CNDAL,2300,,,COSTB,142N
*2U0650103,BSIU2578931,23GP,CNDAL,2300,,,COSTB,142N
*2U0650201,CBHU4353060,23GP,CNDAL,2300,,,COSTB,142N
*2U0650202,TCKU2703195,23GP,CNDAL,2300,,,COSTB,142N
*2U0650203,CSLU1168579,23GP,CNDAL,2300,,,COSTB,142N
*2U0650204,DFSU2677571,23GP,CNDAL,2300,,,COSTB,142N
*2U0650301,CSNU1214584,23GP,CNDAL,2300,,,COSTB,142N
*2U0650302,BSIU2878271,23GP,CNDAL,2300,,,COSTB,142N
*2U0650303,CCLU3879739,23GP,CNDAL,2300,,,COSTB,142N
*2U0650304,UETU2242577,23GP,CNDAL,2300,,,COSTB,142N
*2U0650305,CBHU4445038,23GP,CNDAL,2300,,,COSTB,142N
*2U0650401,CAIU2040940,23GP,CNDAL,2300,,,COSTB,142N
*2U0650402,CSLU2106951,23GP,CNDAL,2300,,,COSTB,142N
*2U0650403,TEMU2991460,23GP,CNDAL,2300,,,COSTB,142N
*2U0650404,CCLU2955731,23GP,CNDAL,2300,,,COSTB,142N
*2U0650405,CCLU2982974,23GP,CNDAL,2300,,,COSTB,142N
*2U0650501,CSLU1176430,23GP,CNDAL,2300,,,COSTB,142N
*2U0650502,FCIU5700120,23GP,CNDAL,2300,,,COSTB,142N
*2U0650503,CBHU5549510,23GP,CNDAL,2300,,,COSTB,142N
*2U0650504,CBHU4215415,23GP,CNDAL,2300,,,COSTB,142N
*2U0650505,CCLU3756647,23GP,CNDAL,2300,,,COSTB,142N
*2U0650601,BMOU2449230,23GP,CNDAL,2300,,,COSTB,142N
*2U0650602,DFSU2389960,23GP,CNDAL,2300,,,COSTB,142N
*2U0650603,CSNU1013208,23GP,CNDAL,2300,,,COSTB,142N
*2U0650604,DFSU2974219,23GP,CNDAL,2300,,,COSTB,142N
*2U0650605,CCLU3846099,23GP,CNDAL,2300,,,COSTB,142N
*2U0650701,UETU2130983,23GP,CNDAL,2300,,,COSTB,142N
*2U0650702,SEGU1108323,23GP,CNDAL,2300,,,COSTB,142N
*2U0650703,CSNU1222635,23GP,CNDAL,2300,,,COSTB,142N
*2U0650704,SEGU2945582,23GP,CNDAL,2300,,,COSTB,142N
*2U0650705,FCIU5744073,23GP,CNDAL,2300,,,COSTB,142N
*2U0650801,CCLU3791545,23GP,CNDAL,2300,,,COSTB,142N
*2U0650802,TEMU3078625,23GP,CNDAL,2300,,,COSTB,142N
*2U0650803,CSNU1181984,23GP,CNDAL,2300,,,COSTB,142N
*2U0650804,DFSU1337031,23GP,CNDAL,2300,,,COSTB,142N
*2U0650805,BSIU2691779,23GP,CNDAL,2300,,,COSTB,142N
*2U0650901,TCKU3063913,23GP,CNDAL,2300,,,COSTB,142N
*2U0650902,IPXU3249189,23GP,CNDAL,2300,,,COSTB,142N
*2U0650903,CSLU1894289,23GP,CNDAL,2300,,,COSTB,142N
*2U0650904,TCKU2413853,23GP,CNDAL,2300,,,COSTB,142N
*2U0650905,CSLU1630898,23GP,CNDAL,2300,,,COSTB,142N
*2U0651001,UETU2308041,23GP,CNDAL,2300,,,COSTB,142N
*2U0651002,MAGU2293598,23GP,CNDAL,2300,,,COSTB,142N
*2U0651003,CBHU5805777,23GP,CNDAL,2300,,,COSTB,142N
*2U0651004,TRHU3487777,23GP,CNDAL,2300,,,COSTB,142N
*2U0651005,DFSU2349090,23GP,CNDAL,2300,,,COSTB,142N
*2U0651101,FCIU5502830,23GP,CNDAL,2300,,,COSTB,142N
*2U0651102,CSLU1246692,23GP,CNDAL,2300,,,COSTB,142N
*2U0651103,CBHU4221130,23GP,CNDAL,2300,,,COSTB,142N
*2U0651104,CBHU4306454,23GP,CNDAL,2300,,,COSTB,142N
*2U0760101,KKFU1814611,42G0,CNNBO,4000,NMZ20,1739W,,
*2U0760201,DFSU4128760,42G0,CNNBO,4000,NMZ20,1739W,,
*2U0760301,TTNU5340716,42G0,CNNBO,4000,NMZ20,1739W,,
*2U0760401,TCKU4396713,42G0,CNNBO,4000,NMZ20,1739W,,
*2U0760501,TCKU4602347,42G0,CNNBO,4000,NMZ20,1739W,,
*2U0760601,TCKU4622410,42G0,CNNBO,4000,NMZ20,1739W,,
*2U0760701,FSCU4709272,42G0,CNNBO,4000,NMZ20,1739W,,
*2U0760801,TCLU4567726,42G0,CNNBO,4000,NMZ20,1739W,,
*2V0020101,INBU5014496,4000,,4000,,,,
*2V0520201,PGRU9109059,4400,,4200,,,,
*2V0600101,GLDU7249275,4400,,4200,,,,
*2V0600201,UESU5162511,4400,,4200,,,,
*2V0710101,CAXU6795103,20G1,,2300,,,,
*2V0710201,CAXU6350864,20G1,,2300,,,,
*2V0710301,CAXU6377910,20G1,,2300,,,,
*2W0220101,APHU7199518,45G0,CNNBO,24360,CMCOR,240FL,,
*2W0660401,UESU5160627,4400,,4200,,,,
*2W0780101,DNAU8101587,4400,CNNBO,4200,XT1,805N,,
*3A0040101,MOFU0756683,43GP,BEANR,14290,,,AFIF,002W
*3A0040102,HLBU1472670,43GP,BEANR,13056,,,AFIF,002W
*3A0040103,GATU4461400,42G1,BEANR,13005,,,AFIF,002W
*3A0040201,TLLU1614463,42G1,BEANR,10937,,,AFIF,002W
*3A0040202,DRYU4286425,42G1,BEANR,11900,,,AFIF,002W
*3A0040203,MOFU0633349,43GP,BEANR,11507,,,AFIF,002W
*3A0040204,MOFU5811675,43GP,BEANR,11617,,,AFIF,002W
*3A0040301,TTNU5685913,42G1,BEANR,10215,,,AFIF,002W
*3A0040302,TCKU4740310,42G1,BEANR,11410,,,AFIF,002W
*3A0040303,DRYU4266521,42G1,BEANR,10990,,,AFIF,002W
*3A0040304,SEGU5970526,42G1,BEANR,12770,,,AFIF,002W
*3A0040401,PGTU4159922,42G1,BEANR,22967,,,AFIF,002W
*3A0040402,UACU8124237,42G1,BEANR,21581.8,,,AFIF,002W
*3A0040403,DFSU4381589,42G1,BEANR,22527,,,AFIF,002W
*3A0040501,MOFU0775209,42G1,BEANR,17392,,,AFIF,002W
*3A0040502,DRYU4083048,42G1,BEANR,18764,,,AFIF,002W
*3A0080101,TCNU3044754,45G1,BEANR,7447,,,AFIF,002W
*3A0080102,BEAU4727166,45G1,BEANR,8920,,,AFIF,002W
*3A0080103,TCLU6266819,45G1,BEANR,9894,,,AFIF,002W
*3A0080201,BMOU6833346,45G1,BEANR,9844,,,AFIF,002W
*3A0080202,UACU5127865,45G1,BEANR,9906,,,AFIF,002W
*3A0080203,CAIU8100538,45G1,BEANR,8840,,,AFIF,002W
*3A0080204,YMMU6015392,45G1,BEANR,8368,,,AFIF,002W
*3A0120101,NYKU4124734,45GP,BEANR,13264,,,AFIF,002W
*3A0120102,UACU5263239,45G1,BEANR,13411,,,AFIF,002W
*3A0120103,HLBU1069177,45G1,BEANR,13387,,,AFIF,002W
*3A0120201,YMLU8405858,45G1,BEANR,11334,,,AFIF,002W
*3A0120202,SEGU4085448,45G1,BEANR,11334,,,AFIF,002W
*3A0120203,TGCU5032150,45G1,BEANR,11334,,,AFIF,002W
*3A0120204,FCIU8986466,45G1,BEANR,11334,,,AFIF,002W
*3A0120301,YMLU8921577,45G1,BEANR,11334,,,AFIF,002W
*3A0120302,DFSU6732825,45GP,BEANR,11334,,,AFIF,002W
*3A0120303,YMLU8895518,45G1,BEANR,11800,,,AFIF,002W
*3A0120304,NYKU5780146,45G1,BEANR,12934,,,AFIF,002W
*3A0120401,NYKU4856777,45G1,BEANR,13264,,,AFIF,002W
*3A0120402,FSCU9573255,45G1,BEANR,13200,,,AFIF,002W
*3A0120403,SEGU5791747,45G1,BEANR,14286,,,AFIF,002W
*3A0120501,SEGU4562047,45G1,BEANR,11334,,,AFIF,002W
*3A0120502,TEMU8778787,45GP,BEANR,12962,,,AFIF,002W
*3A0120601,TCNU6491890,45G1,BEANR,11334,,,AFIF,002W
*3A0120602,MAGU5766400,45G1,BEANR,11334,,,AFIF,002W
*3A0120603,SEGU4536480,45G1,BEANR,11334,,,AFIF,002W
*3A0150101,DFSU1505921,22G1,BEANR,4870,,,AFIF,002W
*3A0150102,HLXU1301356,22G1,BEANR,5334,,,AFIF,002W
*3A0150103,NYKU9905473,22G1,BEANR,3539,,,AFIF,002W
*3A0150201,KKTU7915985,22G1,BEANR,10622,,,AFIF,002W
*3A0150202,FCIU5655931,22G1,BEANR,10305.4,,,AFIF,002W
*3A0150203,GESU3638610,22G1,BEANR,10772,,,AFIF,002W
*3A0150204,DRYU2828168,22G1,BEANR,5622,,,AFIF,002W
*3A0150301,SEGU2818422,22G1,BEANR,5566,,,AFIF,002W
*3A0150302,NYKU3820635,22G1,BEANR,3764,,,AFIF,002W
*3A0150303,TRHU1738220,22G1,BEANR,7607,,,AFIF,002W
*3A0150304,TRHU1342028,22G1,BEANR,5925,,,AFIF,002W
*3A0150401,MOAU0649195,22G1,BEANR,6345,,,AFIF,002W
*3A0150402,TCKU2150485,22G1,BEANR,7240,,,AFIF,002W
*3A0150501,NYKU3431952,22G1,BEANR,9289,,,AFIF,002W
*3A0150502,HAMU1099530,22G1,BEANR,4219,,,AFIF,002W
*3A0150503,FCGU2295773,22G1,BEANR,7370,,,AFIF,002W
*3A0150504,NYKU9888463,22G1,BEANR,4542,,,AFIF,002W
*3A0150601,NYKU3927032,22G1,BEANR,6298,,,AFIF,002W
*3A0150602,TEMU5294454,22G1,BEANR,3790.7,,,AFIF,002W
*3A0150603,TCLU3590399,22G1,BEANR,5295,,,AFIF,002W
*3A0170101,NYKU3794388,22G1,BEANR,22657,,,AFIF,002W
*3A0170102,KKTU7914320,22G1,BEANR,19580,,,AFIF,002W
*3A0170103,TRLU9720077,22G1,BEANR,19064,,,AFIF,002W
*3A0170201,UACU4100746,22G1,BEANR,16448,,,AFIF,002W
*3A0170202,NYKU9798740,22G1,BEANR,18848,,,AFIF,002W
*3A0170301,TRHU3033706,22G1,BEANR,26822,,,AFIF,002W
*3A0170302,TCLU6897429,22GP,BEANR,27227.4,XMZ82,7006S,AFIF,002W
*3A0170303,MOAU0510023,22GP,BEANR,27804.683,XMZ82,7006S,AFIF,002W
*3A0200101,MOTU0733867,45GP,BEANR,16499,,,AFIF,002W
*3A0200102,BEAU4711067,45G1,BEANR,17758,,,AFIF,002W
*3A0200201,KKFU7240948,45G1,BEANR,21592.7,,,AFIF,002W
*3A0350101,SEGU2861603,22G1,NLRTM,3930,,,AFIF,002W
*3A0350102,TRLU9730558,22G1,NLRTM,5935,,,AFIF,002W
*3A0350103,TCLU3728240,23GP,NLRTM,3764,,,AFIF,002W
*3A0350201,NYKU3564620,23GP,NLRTM,11155,,,AFIF,002W
*3A0350202,KKTU7936801,23GP,NLRTM,7165,,,AFIF,002W
*3A0350203,NYKU3485136,22G1,NLRTM,6050,,,AFIF,002W
*3A0350204,TCLU3912387,22G1,NLRTM,5594,,,AFIF,002W
*3A0350301,HAMU1114548,22G1,NLRTM,7550,,,AFIF,002W
*3A0350302,BEAU2273660,22G1,NLRTM,7781,,,AFIF,002W
*3A0350303,NYKU2817508,23GP,NLRTM,3826,,,AFIF,002W
*3A0350304,NYKU3685113,22G1,NLRTM,12607,,,AFIF,002W
*3A0350401,TEMU0586730,23GP,NLRTM,4250,,,AFIF,002W
*3A0350402,FCIU5688982,23GP,NLRTM,6200,,,AFIF,002W
*3A0350403,DFSU2874837,22G1,NLRTM,8362,,,AFIF,002W
*3A0350404,NYKU3748680,22G1,NLRTM,6866,,,AFIF,002W
*3A0350501,TCKU2193548,22G1,NLRTM,5484,,,AFIF,002W
*3A0350502,TRHU2868418,22G1,NLRTM,7038,,,AFIF,002W
*3A0350503,YMLU3498626,22G1,NLRTM,6010,,,AFIF,002W
*3A0350504,HLXU3525118,22G1,NLRTM,4789,,,AFIF,002W
*3A0350601,KKTU7474323,22G1,NLRTM,6383,,,AFIF,002W
*3A0350602,CRXU1682114,22G1,NLRTM,7854.7,,,AFIF,002W
*3A0370101,TCLU3354372,22G1,NLRTM,24980,,,AFIF,002W
*3A0370102,AKLU6021703,22G1,NLRTM,23316,,,AFIF,002W
*3A0370103,TCKU2796897,22G1,NLRTM,24480,,,AFIF,002W
*3A0370201,TRHU2875211,22G1,NLRTM,23730,,,AFIF,002W
*3A0370202,UACU3941050,22G1,NLRTM,24980,,,AFIF,002W
*3A0370203,TRLU2783983,2210,NLRTM,24500,,,AFIF,002W
*3A0370204,TEMU5463322,22G1,NLRTM,24980,,,AFIF,002W
*3A0370301,TCKU1704509,22G1,NLRTM,22780,,,AFIF,002W
*3A0370302,TEMU0226863,22G1,NLRTM,22404,,,AFIF,002W
*3A0370303,TCLU6888176,22G1,NLRTM,22871,,,AFIF,002W
*3A0370304,UACU4146449,22G1,NLRTM,22340,,,AFIF,002W
*3A0370401,YMLU3642116,22G1,NLRTM,23126.2,,,AFIF,002W
*3A0400101,YMLU5138819,42G1,NLRTM,6441,,,AFIF,002W
*3A0400102,YMMU4116280,42G1,NLRTM,6360,,,AFIF,002W
*3A0400103,NYKU8423630,42G1,NLRTM,6726,,,AFIF,002W
*3A0400201,DRYU4055616,42G1,NLRTM,9961,,,AFIF,002W
*3A0400202,UACU8577980,42G1,NLRTM,6600,,,AFIF,002W
*3A0400203,CLHU4475412,42G1,NLRTM,5867,,,AFIF,002W
*3A0400204,NYKU8400595,43GP,NLRTM,6726,,,AFIF,002W
*3A0400301,NYKU8307944,43GP,NLRTM,9531,,,AFIF,002W
*3A0400302,UACU8453741,42G1,NLRTM,9200,,,AFIF,002W
*3A0400303,UACU8094765,42G1,NLRTM,9798,,,AFIF,002W
*3A0400401,UACU8215574,43GP,NLRTM,13886,,,AFIF,002W
*3A0400402,TTNU4883088,42G1,NLRTM,14165,,,AFIF,002W
